0	0	4.693677744502585E-7	2.1421056255695362E-6	8.012359554890766E-6	4.743538271467838E-6	7.207863658463497E-6	2.566261066886528E-6	0.9999613471263663	2.745962227701499E-6	6.395934930315069E-6	4.369480523975251E-6
1	1	1.4729569652163546E-6	0.8305852353477646	0.05176610071582905	0.043888796566049104	0.01500026483565087	0.022701455365420252	7.408680443492464E-6	8.61730269882978E-6	0.025739260474785655	0.010301387754392925
2	2	8.705432425292082E-7	3.972994480303812E-6	0.06546637791670931	0.044626703812664315	0.03720985922247487	0.030942225498394062	4.378659287709278E-6	0.7512669074022328	0.048832256667959296	0.02164644728255471
3	3	3.1849856315549155E-6	0.010155691594707535	0.031132105306953196	0.009519075993960822	0.012152870645932262	1.7413859812650115E-5	0.01997119762894995	6.729013808231427E-4	0.8905023177478746	0.02587324085535441
4	4	1.5184423470336807E-6	6.929883282876634E-6	2.5920624955677275E-5	1.5345726268932492E-5	0.9998906354110995	8.302060110684684E-6	7.637462863273014E-6	8.88340776010981E-6	2.069136181843164E-5	1.4135619493506712E-5
5	5	1.0827610431328451E-6	0.016797924890760582	0.03660716894189815	0.8711330537035343	0.029154121791963136	5.919979301918891E-6	5.446072597277496E-6	0.014130234447112925	0.021701057495600386	0.010463989916188108
6	6	2.8960315129916874E-6	1.3216939324545763E-5	0.061027753752570205	2.926795801723454E-5	0.03454927674849502	0.7870823053660132	0.06694198749612937	0.022028627916202567	0.028297707795796337	2.695999593848722E-5
7	7	1.1060082664667099E-6	5.04761225309861E-6	0.9999222363411328	1.1177572952658313E-5	1.6984457015956558E-5	6.047083136912222E-6	5.563001504873793E-6	6.4705271400456E-6	1.5071245385341875E-5	1.029615121179152E-5
8	8	0.999862533238841	2.1499829760949277E-6	8.0418240985603E-6	4.760982095548655E-6	7.23436975970295E-6	9.934902980615758E-5	2.369508181641119E-6	2.756060192404495E-6	6.419455255728664E-6	4.3855487931074386E-6
9	9	1.8513599581877866E-6	8.44925620646442E-6	0.10823014898185943	0.052311504557149224	0.08331659010951109	1.012228201447069E-5	0.030814521698945094	1.0831089801631541E-5	0.6425610530338471	0.08273492763070725
10	10	3.2960452445170747E-6	0.01626501729062149	0.1540924843802123	0.6073761174074347	0.05117032812083374	0.0020492679220819204	1.6578451727089775E-5	0.08397748594283361	0.0846801994584915	3.692249805192447E-4
11	11	1.1402032876939985E-6	5.203671853532912E-6	0.03714389779097401	1.2863493456651736E-4	0.055060045654532985	6.234043888019879E-6	5.7349956574620945E-6	6.6705797251971115E-6	0.02566301678864989	0.8819794213368646
